uid_archive,date,company_code,company,company_type,company_parent_code,company_parent,company_parent_country,sentiment,prominence,partnership,issue_code1,issue_name1,issue_code2,issue_name2,issue_code3,issue_name3,active_country_code1,active_country1,active_country_code2,active_country2,active_country_code3,active_country3,active_country_code4,active_country4,active_country_code5,active_country5,active_country_code6,active_country6,target_country_code1,target_country1,target_country_code2,target_country2,target_country_code3,target_country3,target_country_code4,target_country4,target_country_code5,target_country5,target_country_code6,target_country6,ngo_code1,ngo_name1,ngo_power1,ngo_country_code1,ngo_country1,ngo_code2,ngo_name2,ngo_power2,ngo_country_code2,ngo_country2,ngo_code3,ngo_name3,ngo_power3,ngo_country_code3,ngo_country3,ngo_code4,ngo_name4,ngo_power4,ngo_country_code4,ngo_country4,ngo_code5,ngo_name5,ngo_power5,ngo_country_code5,ngo_country5,country_code_corp,country_corp,corp_industry_sector_code1,corp_industry_sector1,corp_industry_sector_code2,corp_industry_sector2,corp_industry_sector_code3,corp_industry_sector3,isin_corporate_name_official,isin_corporate_name_cleaned,bloomberg_ticker,isin_1,isin_2,isin_3,industry_sector_code1,industry_sector1,industry_sector_code2,industry_sector2,industry_sector_code3,industry_sector3,industry_sector_code4,industry_sector4,report,link1,link2,link3,link4,link5
35274,2010-12-23,240,E.ON AG,Parent,240,E.ON AG,Germany,-1,2,0,3670,Financial institutions funding nuclear power,,,,,276,Germany,,,,,,,,,,,276,Germany,,,,,,,,,,,898,Urgewald,1.0,276,Germany,,,,,,,,,,,,,,,,,,,,,276,Germany,1326,Gas,1315.0,Energy,1332.0,Renewable energy,E.ON SE,E.ON ,EOANGR,DE000ENAG999,,,1325.0,Power generation,1331.0,Nuclear,1336.0,Finance,,,"In Germany, Urgewald published a report criticising German banks for their links to the international nuclear industry. It said Commerzbank and UniCredit / HypoVereinsbank were the two largest investors.<br />See (in German)",http://www.urgewald.de/index.php?page=3-64-156&amp;artid=349&amp;stwauswahl=,,,,
35274,2010-12-23,522,Energie Baden-Wurttemberg AG / EnBW,Parent,522,Energie Baden-Wurttemberg AG / EnBW,Germany,-1,2,0,3670,Financial institutions funding nuclear power,,,,,276,Germany,,,,,,,,,,,276,Germany,,,,,,,,,,,898,Urgewald,1.0,276,Germany,,,,,,,,,,,,,,,,,,,,,276,Germany,1315,Energy,,,,,,,,,,,1325.0,Power generation,1331.0,Nuclear,1336.0,Finance,,,"In Germany, Urgewald published a report criticising German banks for their links to the international nuclear industry. It said Commerzbank and UniCredit / HypoVereinsbank were the two largest investors.<br />See (in German)",http://www.urgewald.de/index.php?page=3-64-156&amp;artid=349&amp;stwauswahl=,,,,
35274,2010-12-23,661,TEPCO Tokyo Electric Power Company,Parent,661,TEPCO Tokyo Electric Power Company,Japan,-1,2,0,3670,Financial institutions funding nuclear power,,,,,276,Germany,,,,,,,,,,,276,Germany,,,,,,,,,,,898,Urgewald,1.0,276,Germany,,,,,,,,,,,,,,,,,,,,,392,Japan,1325,Power generation,1327.0,Oil,1331.0,Nuclear,Tokyo Electric Power Co Inc,Tokyo Electric Power ,TOKELP,JP3585800000,,,1325.0,Power generation,1331.0,Nuclear,1336.0,Finance,,,"In Germany, Urgewald published a report criticising German banks for their links to the international nuclear industry. It said Commerzbank and UniCredit / HypoVereinsbank were the two largest investors.<br />See (in German)",http://www.urgewald.de/index.php?page=3-64-156&amp;artid=349&amp;stwauswahl=,,,,
35274,2010-12-23,1148,Commerzbank,Parent,1148,Commerzbank,Germany,-1,4,0,3670,Financial institutions funding nuclear power,,,,,276,Germany,,,,,,,,,,,276,Germany,,,,,,,,,,,898,Urgewald,1.0,276,Germany,,,,,,,,,,,,,,,,,,,,,276,Germany,1336,Finance,,,,,Commerzbank AG,Commerzbank ,CMZB,DE0008032004,,,1325.0,Power generation,1331.0,Nuclear,1336.0,Finance,,,"In Germany, Urgewald published a report criticising German banks for their links to the international nuclear industry. It said Commerzbank and UniCredit / HypoVereinsbank were the two largest investors.<br />See (in German)",http://www.urgewald.de/index.php?page=3-64-156&amp;artid=349&amp;stwauswahl=,,,,
35274,2010-12-23,1149,UniCredit,Parent,1149,UniCredit,Italy,-1,4,0,3670,Financial institutions funding nuclear power,,,,,276,Germany,,,,,,,,,,,276,Germany,,,,,,,,,,,898,Urgewald,1.0,276,Germany,,,,,,,,,,,,,,,,,,,,,380,Italy,1336,Finance,,,,,UniCredit SpA,UniCredit ,UCGIM,IT0004781412,,,1325.0,Power generation,1331.0,Nuclear,1336.0,Finance,,,"In Germany, Urgewald published a report criticising German banks for their links to the international nuclear industry. It said Commerzbank and UniCredit / HypoVereinsbank were the two largest investors.<br />See (in German)",http://www.urgewald.de/index.php?page=3-64-156&amp;artid=349&amp;stwauswahl=,,,,
35274,2010-12-23,1150,Bayerische Hypo- und Vereinsbank / HypoVereinsbank,Subsidiary,1149,UniCredit,Italy,-1,4,0,3670,Financial institutions funding nuclear power,,,,,276,Germany,,,,,,,,,,,276,Germany,,,,,,,,,,,898,Urgewald,1.0,276,Germany,,,,,,,,,,,,,,,,,,,,,276,Germany,1336,Finance,,,,,UniCredit SpA,UniCredit ,UCGIM,IT0004781412,,,1325.0,Power generation,1331.0,Nuclear,1336.0,Finance,,,"In Germany, Urgewald published a report criticising German banks for their links to the international nuclear industry. It said Commerzbank and UniCredit / HypoVereinsbank were the two largest investors.<br />See (in German)",http://www.urgewald.de/index.php?page=3-64-156&amp;artid=349&amp;stwauswahl=,,,,
35273,2010-12-23,497,Samling Global Ltd,Parent,497,Samling Global Ltd,Malaysia,-1,4,0,3221,"Palm oil in food, toiletries & detergents",3352.0,Plantation forestry (eg. eucalyptus),3600.0,Logging impact on indigenous people,756,Switzerland,,,,,,,,,,,458,Malaysia,756.0,Switzerland,,,,,,,,,152,Bruno Manser Fonds,1.0,756,Switzerland,,,,,,,,,,,,,,,,,,,,,458,Malaysia,1293,Forestry & Paper,,,,,,,,,,,,,,,,,,," manner.<br /><em>SIGWatch comment: The case is apparently the fifth native customary rights case lodged by Eastern Penan communities from Upper Baram since 1998. BMF has been active for some years in trying to protect their interests, in part by pressing Swiss financial institutions to use their influence over the loggers.</em><br />See",http://www.bmf.ch/en/news/?show=227,,,,
35272,2010-12-23,1374,Eastern Irrigation District (EID),Parent,1374,Eastern Irrigation District (EID),Canada,-1,4,0,3219,Agriculture and water use,3608.0,Water use in oil and gas extraction,,,124,Canada,,,,,,,,,,,124,Canada,,,,,,,,,,,1463,Alberta Wilderness Association AWA,0.5,124,Canada,1711.0,Water Matters,0.5,124.0,Canada,333.0,Ecojustice Canada,1.0,124.0,Canada,,,,,,,,,,,124,Canada,1425,Water Industry,1279.0,Agriculture,,,,,,,,,1279.0,Agriculture,1324.0,Coal,1315.0,Energy,,,"In the Canada, Ecojustice on behalf of Water Matters, Alberta Wilderness Association, and Trout Unlimited Canada filed appeals against recent amendments to the Eastern Irrigation District (EID) water licence which they claimed would give the District power to function as a water broker and supplier without accountability to the environmental health of the region's water quality and ecosystems. They also claimed that the revised licence was an attempt to bypass restrictions that limited water use for irrigation purposes only.<br />See",http://www.tucanada.org/TUC_newsitem.php?item=000142,,,,
35271,2010-12-22,1537,HB Grandi,Parent,1537,HB Grandi,Iceland,-2,2,0,3316,Whaling and dolphin hunting,,,,,840,US,,,,,,,,,,,352,Iceland,,,,,,,,,,,2684,Whales Need US,2.0,840,US,,,,,,,,,,,,,,,,,,,,,352,Iceland,1337,Fisheries,,,,,,,,,,,1337.0,Fisheries,,,,,,,. The U.S. government has already spoken out against Iceland's unilaterally authorisation to increase the number of whales taken each year. See,http://www.cisionwire.com/whale-and-dolphin-conservation-society/groups-seek-us-trade-sanctions-against-iceland-in-response-to-escalating-whaling-activities ,,,,
35270,2010-12-22,649,Pacific Gas and Electric (PG&E),Parent,649,Pacific Gas and Electric (PG&E),US,-1,1,0,3810,Chemicals in drinking water,3973.0,Hexavalent Chromium,,,840,US,,,,,,,,,,,840,US,,,,,,,,,,,364,Environmental Working Group EWG,1.5,840,US,,,,,,,,,,,,,,,,,,,,,840,US,1326,Gas,1325.0,Power generation,,,,,,,,,1286.0,Chemicals,,,,,,,"In the U.S., Environmental Working Group (EWG) claims to have detected hexavalent chromium, the carcinogenic pollutant made famous by Erin Brockovich, in the tap water of 31 of 35 American cities. It tested water from cities known to have high levels of water-borne chromium. EWG said the highest levels were in Norman, Oklahoma, Honolulu, Hawaii and Riverside, California, and in 25 cities, exceeded California's proposed maximum. EWG admits the chemical can come from either natural or man-made sources but nonetheless called on the EPA to set a national legal limit and require water utilities to test for it.<br />See",http://static.ewg.org/reports/2010/chrome6/html/executive-summary.html,http://static.ewg.org/reports/2010/chrome6/html/findings.html,,,
35269,2010-12-22,1146,lekker Energie,Subsidiary,1145,Enervie Gruppe,Germany,-1,2,0,3303,Wave and tidal energy,3304.0,Solar PV projects,3305.0,Wind energy,276,Germany,,,,,,,,,,,276,Germany,,,,,,,,,,,478,Greenpeace Germany,2.5,276,Germany,,,,,,,,,,,,,,,,,,,,,276,Germany,1315,Energy,,,,,,,,,,,1323.0,,1325.0,Power generation,1333.0,Solar energy,,,,http://www.greenpeace-magazin.de//index.php?id=5108,,,,
35267,2010-12-22,1,Monsanto,Parent,1,Monsanto,US,-1,2,0,3510,Ag biotech and chemical use,,,,,40,Austria,,,,,,,,,,,40,Austria,,,,,,,,,,,450,GLOBAL 2000 / FoE Austria,2.5,40,Austria,,,,,,,,,,,,,,,,,,,,,840,US,1287,Pesticides,1285.0,Biotechnology,1279.0,Agriculture,Monsanto Co,Monsanto ,MON,US61166W1018,,,1279.0,Agriculture,1285.0,Biotechnology,,,,,"In Austria, GLOBAL 2000 (FoE) cited Indian research to claim that Monsanto's Bt cotton is not properly protected from the most serious cotton pest, so pesticide use is only reduced in the first year after planting, and requires increased amounts in succeeding years.<br />See (in German)",http://www.global2000.at/site/de/nachrichten/gentechnik/gentech3/pressarticle-gentech1.htm,http://www.global2000.at/module/media/data/global2000.at_de/content/gentechnik-dokumente/bt-resistatn_insects_india_dez2010.pdf_me/bt-resistatn_insects_india_dez2010.pdf,,,
35266,2010-12-22,359,McDonald's,Parent,359,McDonald's,US,-1,4,0,3328,GMOs in food,3329.0,GMOs in animal feed,,,276,Germany,,,,,,,,,,,276,Germany,,,,,,,,,,,412,Foodwatch,2.5,276,Germany,,,,,,,,,,,,,,,,,,,,,840,US,1296,Food & Non-alcoholic Beverages,1432.0,Quick Service Restaurants,,,McDonald's Corp,McDonald's ,MCD,US5801351017,,,1279.0,Agriculture,1296.0,Food & Non-alcoholic Beverages,1432.0,Quick Service Restaurants,,," hamburgers (that is, using beef from cattle that have not been fed on GM soy).<br /><em>SIGWatch comment: Foodwatch started this campaign in 2004 and claims to have generated 95,000 supporters, mostly within the last two years. By itself Foodwatch does not have the resources to develop the campaign further but there is a risk that Greenpeace could take it up (to date it has concentrated on dairy producers though it did make a weak attempt to pressure McDonald's in 2004. One consideration is that Foodwatch's director and founder, Thilo Bode, is a former executive director of Greenpeace International.</em><br />See (in German)",http://foodwatch.de/kampagnen__themen/mcdonalds/unterschriften_uebergabe/index_ger.html,,,,
35264,2010-12-22,1,Monsanto,Parent,1,Monsanto,US,-2,2,0,3211,Ag biotech crops,,,,,724,Spain,,,,,,,,,,,724,Spain,,,,,,,,,,,53,Amigos de la Tierra FoE Spain,2.5,724,Spain,490.0,Greenpeace Spain,2.5,724.0,Spain,1705.0,Confederacion de Consumidores y Usuarios CECU,1.0,724.0,Spain,336.0,Ecologistas en Accion,1.5,724.0,Spain,1682.0,COAG Spain,1.5,724.0,Spain,840,US,1287,Pesticides,1285.0,Biotechnology,1279.0,Agriculture,Monsanto Co,Monsanto ,MON,US61166W1018,,,1279.0,Agriculture,1285.0,Biotechnology,,,,,"In Spain, Amigos de la Tierra, Ecologistas en Accion, COAG, CECU, Greenpeace and Plataforma Rural claimed government policy on ag biotech is being dictated by the multinational biotech companies, citing most recent leaks from U.S. State Dept cables discussing ag biotech policy in the country. They repeated demands that biotech crops be banned.<br />See (in Spanish)",http://www.greenpeace.org/espana/es/news/Agricultores-ecologistas-y-consumidores-exigen-a-Rosa-Aguilar-que-la-politica-espanola-sobre-transgenicos-deje-de-estar-dictada-por-las-multinacionales-y-que-se-prohiba-su-cultivo/,http://www.tierra.org/spip/spip.php?article1248,,,
35263,2010-12-22,236,Whyred,Parent,236,Whyred,Sweden,-1,2,0,3380,Fashion - supply chain responsibility,,,,,752,Sweden,,,,,,,,,,,752,Sweden,,,,,,,,,,,379,Fair Trade Center,1.0,752,Sweden,,,,,,,,,,,,,,,,,,,,,752,Sweden,1352,Fashion,,,,,,,,,,,1351.0,Textiles,1352.0,Fashion,,,,,"In Sweden, Fair Trade Center claimed excessive overtime, wages below subsistence level and limited opportunities to influence working conditions still characterise textile companies that supply Swedish retailers. It criticised some companies for also using chemicals that affect workers' health. FTC looked at Acne, Fabric Scandinavien, Gina Tricot, H&S, Indian, Inditex, RNB Retail, Varner Group and Whyred and said all but one have followed up requirements in the sector's code of conduct.<br />See (in Swedish)",http://www.fairtradecenter.se/node/1384 ,http://www.fairtradecenter.se/sites/default/files/MODET.pdf,,,
35263,2010-12-22,237,Varner-Gruppen,Parent,237,Varner-Gruppen,Norway,-1,2,0,3380,Fashion - supply chain responsibility,,,,,752,Sweden,,,,,,,,,,,752,Sweden,,,,,,,,,,,379,Fair Trade Center,1.0,752,Sweden,,,,,,,,,,,,,,,,,,,,,578,Norway,1352,Fashion,1322.0,Retail,,,,,,,,,1351.0,Textiles,1352.0,Fashion,,,,,"In Sweden, Fair Trade Center claimed excessive overtime, wages below subsistence level and limited opportunities to influence working conditions still characterise textile companies that supply Swedish retailers. It criticised some companies for also using chemicals that affect workers' health. FTC looked at Acne, Fabric Scandinavien, Gina Tricot, H&S, Indian, Inditex, RNB Retail, Varner Group and Whyred and said all but one have followed up requirements in the sector's code of conduct.<br />See (in Swedish)",http://www.fairtradecenter.se/node/1384 ,http://www.fairtradecenter.se/sites/default/files/MODET.pdf,,,
35263,2010-12-22,597,Inditex / Zara,Parent,597,Inditex / Zara,Spain,-1,2,0,3380,Fashion - supply chain responsibility,,,,,752,Sweden,,,,,,,,,,,752,Sweden,,,,,,,,,,,379,Fair Trade Center,1.0,752,Sweden,,,,,,,,,,,,,,,,,,,,,724,Spain,1352,Fashion,1322.0,Retail,,,Inditex SA,Inditex ,,ES0148396015,,,1351.0,Textiles,1352.0,Fashion,,,,,"In Sweden, Fair Trade Center claimed excessive overtime, wages below subsistence level and limited opportunities to influence working conditions still characterise textile companies that supply Swedish retailers. It criticised some companies for also using chemicals that affect workers' health. FTC looked at Acne, Fabric Scandinavien, Gina Tricot, H&S, Indian, Inditex, RNB Retail, Varner Group and Whyred and said all but one have followed up requirements in the sector's code of conduct.<br />See (in Swedish)",http://www.fairtradecenter.se/node/1384 ,http://www.fairtradecenter.se/sites/default/files/MODET.pdf,,,
35263,2010-12-22,1151,Gina Tricot AB,Parent,1151,Gina Tricot AB,Sweden,-1,2,0,3380,Fashion - supply chain responsibility,,,,,752,Sweden,,,,,,,,,,,752,Sweden,,,,,,,,,,,379,Fair Trade Center,1.0,752,Sweden,,,,,,,,,,,,,,,,,,,,,752,Sweden,1352,Fashion,,,,,,,,,,,1351.0,Textiles,1352.0,Fashion,,,,,"In Sweden, Fair Trade Center claimed excessive overtime, wages below subsistence level and limited opportunities to influence working conditions still characterise textile companies that supply Swedish retailers. It criticised some companies for also using chemicals that affect workers' health. FTC looked at Acne, Fabric Scandinavien, Gina Tricot, H&S, Indian, Inditex, RNB Retail, Varner Group and Whyred and said all but one have followed up requirements in the sector's code of conduct.<br />See (in Swedish)",http://www.fairtradecenter.se/node/1384 ,http://www.fairtradecenter.se/sites/default/files/MODET.pdf,,,
35261,2010-12-22,419,Essent,Parent,419,Essent,Netherlands,-1,2,0,3285,"Coal, oil & gas and climate change",,,,,528,Netherlands,,,,,,,,,,,528,Netherlands,,,,,,,,,,,484,Greenpeace Netherlands,2.5,528,Netherlands,1175.0,Stichting Onderzoek Multinationale Ondernemingen / SOMO,1.0,528.0,Netherlands,,,,,,,,,,,,,,,,528,Netherlands,1315,Energy,1325.0,Power generation,1332.0,Renewable energy,,,,,,,1325.0,Power generation,1323.0,,1315.0,Energy,,,"In the Netherlands, a SOMO study commissioned by Greenpeace of the seven largest Dutch power companies criticised Essent and Nuon for failing to make sufficient progress to switch from coal to renewable energy, compared to their rival Dong.<br />See (in English)",http://www.greenpeace.nl/news/nuon-en-essent-achterblijvers,http://www.greenpeace.nl/raw/content/reports/sustainability-in-the-power-se.pdf,,,
35261,2010-12-22,420,Nuon,Subsidiary,65,Vattenfall,Sweden,-1,2,0,3285,"Coal, oil & gas and climate change",,,,,528,Netherlands,,,,,,,,,,,528,Netherlands,,,,,,,,,,,484,Greenpeace Netherlands,2.5,528,Netherlands,1175.0,Stichting Onderzoek Multinationale Ondernemingen / SOMO,1.0,528.0,Netherlands,,,,,,,,,,,,,,,,528,Netherlands,1333,Solar energy,1332.0,Renewable energy,1325.0,Power generation,,,,,,,1325.0,Power generation,1323.0,,1315.0,Energy,,,"In the Netherlands, a SOMO study commissioned by Greenpeace of the seven largest Dutch power companies criticised Essent and Nuon for failing to make sufficient progress to switch from coal to renewable energy, compared to their rival Dong.<br />See (in English)",http://www.greenpeace.nl/news/nuon-en-essent-achterblijvers,http://www.greenpeace.nl/raw/content/reports/sustainability-in-the-power-se.pdf,,,
